Marke_Code,Marke,ParentSKU,ProductName,Basisfarbe,Highlight_1,Highlight_2,Farbbezeichnung_Hersteller,Collection,Cut,Material,Technologien,Color_confidence,Resolution_source,Resolution_detail,Units_total,Revenue_total,Units_2022,Revenue_2022,Units_2023,Revenue_2023,Units_2024,Revenue_2024,Units_2025,Revenue_2025,Units_2026,Revenue_2026,Units_2022-Q1,Revenue_2022-Q1,Units_2022-Q2,Revenue_2022-Q2,Units_2022-Q3,Revenue_2022-Q3,Units_2022-Q4,Revenue_2022-Q4,Units_2023-Q1,Revenue_2023-Q1,Units_2023-Q2,Revenue_2023-Q2,Units_2023-Q3,Revenue_2023-Q3,Units_2023-Q4,Revenue_2023-Q4,Units_2024-Q1,Revenue_2024-Q1,Units_2024-Q2,Revenue_2024-Q2,Units_2024-Q3,Revenue_2024-Q3,Units_2024-Q4,Revenue_2024-Q4,Units_2025-Q1,Revenue_2025-Q1,Units_2025-Q2,Revenue_2025-Q2,Units_2025-Q3,Revenue_2025-Q3,Units_2025-Q4,Revenue_2025-Q4,Units_2026-Q1,Revenue_2026-Q1,Units_2026-Q2,Revenue_2026-Q2
130,reusch,10251790_5370439_4433,Reusch Attrakt Aqua Blau TW-Handschuhe,blue,gold,blue,true blue / gold / aqua blue,5370439,,"59% Elastodien, 30% Polyester, 6% Polyamid",Atmungsaktivität;Bequem;Dämpfung;Elastizität;Grip;Halt;Leicht;Schutz,high,11ts_iteminfo,10251790,160,8775.23,0,0.0,102,6037.68,52,2468.39,6,269.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,366.07,32,1933.16,31,1888.67,33,1849.78,13,633.38,7,274.24,27,1316.77,5,244.0,3,149.1,2,75.02,1,45.04,0,0.0,0,0.0,0,0.0
115,adidas,10230161_HP1818_000,adidas X Pro Beyond Fast Torwarthandsch,silver,grey,grey,silvmt/carbon/carbon,L6531,Innennaht,"91% Polyester, 8% Elastodien, 1% Nylon",Ballkontrolle;Bequem;Haltbarkeit;Leicht,high,11ts_iteminfo,10230161,116,8752.05,48,4041.8,67,4645.54,1,64.71,0,0.0,0,0.0,0,0.0,0,0.0,23,2025.56,25,2016.24,38,2864.13,26,1556.78,3,224.63,0,0.0,1,64.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
128,Puma,10174871_041697_008,PUMA ULTRA Grip 1 RC Game ON TW-Handsch,black,yellow,,puma black-yellow alert,041697,Außennaht,"56% Elastodien, 43% Polyester, 1% Polyurethan (thermoplastisch)",Bequem;Grip;Leicht,high,11ts_iteminfo,10174871,334,8710.57,38,1262.82,212,5703.52,80,1671.11,4,73.12,0,0.0,9,313.71,1,38.28,0,0.0,28,910.83,80,2185.3,46,1227.18,66,1773.03,20,518.01,18,495.88,38,728.86,23,429.03,1,17.34,4,73.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
118,erima,E7221905,erima Skinator Hybrid Training,,,,,,Hybrid (Mix),,,medium,mcp,erima Skinator Hybrid Training,822,8694.96,28,441.85,255,2888.05,271,2566.42,171,1915.66,97,882.98,0,0.0,0,0.0,0,0.0,28,441.85,73,731.04,36,430.88,91,1068.76,55,657.37,19,222.22,46,433.9,80,802.8,126,1107.5,55,565.26,10,169.75,72,844.63,34,336.02,97,882.98,0,0.0
125,NIKE,10249778_FB2094_010,Nike VG3 Torwarthandschuh Schwarz Weiss,black,white,,black/white/hot punch,FB2094,Hybrid,"70% Elastodien, 24% Polyester, 5% Nylon",Ballkontrolle;Bequem;Dämpfung;Grip;Haltbarkeit;Leicht,high,11ts_iteminfo,10249778,124,8689.0,0,0.0,104,7608.55,20,1080.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,1679.16,26,2263.65,62,3665.74,2,119.54,5,271.11,10,555.74,3,134.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
128,Puma,10287243_041929_01,Puma FUTURE Ultimate RUSH NC TW-Handsch,grey,green,black,cool dark gray-electric lime-puma black,041929,Innennaht,"34% Polyester, 16% Elastodien",Bequem;Dämpfung;Grip;Schutz,high,11ts_iteminfo,10287243,122,8675.48,0,0.0,0,0.0,122,8675.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92,6569.57,30,2105.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,10225539_5370035_5555,Reusch Attrakt Freegel Silver Torwartha,green,orange,black,desert green/shock orng/blck,5370035,Innennaht,"56% Elastodien, 26% Polyester, 10% Polyurethan (thermoplastisch)",Ballkontrolle;Bequem;Dämpfung;Elastizität;Grip;Haltbarkeit;Leicht,high,11ts_iteminfo,10225539,198,8670.4,0,0.0,179,8004.53,17,600.18,2,65.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,103,4691.7,32,1459.63,20,920.23,24,932.97,0,0.0,1,32.75,10,354.43,6,213.0,0,0.0,2,65.69,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1011164_001,Uhlsport Pure Alliance SG+Finger Sur TW,yellow,white,,"Gelb, Weiß",,Rollfinger (GC),,,medium,mcp,Uhlsport Pure Alliance SG+Finger Sur,129,8667.72,115,7627.1,9,757.12,5,283.5,0,0.0,0,0.0,71,4683.8,34,2247.72,9,630.37,1,65.21,4,341.35,1,88.07,3,247.78,1,79.92,0,0.0,2,112.26,3,171.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,U1092,Uhlsport Comfort AG HN TW-Handschuh Sch,black,,,Schwarz,,"Innennaht (NC), Hybrid (Mix)",,,medium,mcp,Uhlsport Comfort AG NC,245,8643.77,237,8419.64,0,0.0,2,57.38,6,166.75,0,0.0,126,4433.86,83,2949.26,24,901.53,4,134.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,57.38,0,0.0,5,138.06,1,28.69,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10210847_HD7861_000,adidas X Pro Negative Cut Champions Cod,purple,pink,blue,cpurpl/tmshpn/minrus/,HD7861,Schmal,"90% Polyester, 8% Elastodien, 1% Polyamid",Ballkontrolle;Bequem;Elastizität;Grip;Halt;Leicht;Schutz,high,11ts_iteminfo,10210847,112,8638.51,112,8638.51,0,0.0,0,0.0,0,0.0,0,0.0,13,1094.55,46,3792.79,52,3681.47,1,69.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,10274978_5470945_4411,Reusch Attrakt Gold X TW-Handschuhe Bla,blue,gold,black,premium blue / gold / black,5470945,,"52% Elastodien, 26% Polyester, 10% Ethylenvinylacetat",Atmungsaktivität;Ballkontrolle;Bequem;Dämpfung;Grip;Haltbarkeit;Leicht,high,11ts_iteminfo,10274978,160,8549.63,0,0.0,0,0.0,119,6486.45,34,1743.02,7,320.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,121.44,26,1431.9,51,2946.35,40,1986.76,8,404.92,5,258.08,9,455.7,12,624.32,7,320.16,0,0.0
115,adidas,10186462_HA3337_000,adidas Predator Pro NumbersUp Torwartha,grey,yellow,,clgrey/turbo/syello,adi1672,Innennaht,"91% Polyester, 8% Elastodien, 1% Nylon",Ballkontrolle;Bequem;Dämpfung;Grip;Haltbarkeit;Individuelle Passform,high,11ts_iteminfo,10186462,109,8514.48,109,8514.48,0,0.0,0,0.0,0,0.0,0,0.0,104,8094.89,5,419.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
804,One Glove,OG1-TYPE-R,One Glove OG1 TYPE-R,white,,,Weiß,,Hybrid (Mix),,,medium,mcp,One Glove OG1 TYPE-R,128,8512.57,0,0.0,0,0.0,0,0.0,37,2586.73,91,5925.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,2449.35,2,137.38,78,5146.94,13,778.9
128,Puma,10330029_042064_01,PUMA Torwarthandschuhe Mehrfarbig F01,multicolor,,,pumablackglowingredpurpleglimmer,042064,Innennaht,"82% Polyester, 18% Elastodien",Ballkontrolle;Bequem;Grip;Schutz,high,11ts_iteminfo,10330029,104,8493.59,0,0.0,0,0.0,0,0.0,101,8324.09,3,169.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39,3728.71,37,2749.6,21,1558.66,4,287.12,3,169.5,0,0.0
130,reusch,10237928_5270820_6006,Reusch Attrakt Grip Evolution Finger Su,grey,yellow,,vap gray/safy yell/deep,5270820,,"30% Ethylenvinylacetat, 30% Polyester, 25% Elastodien",Atmungsaktivität;Bequem;Dämpfung;Grip;Halt;Haltbarkeit;Leicht,high,11ts_iteminfo,10237928,281,8486.11,47,1448.69,216,6527.3,18,510.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,47,1448.69,130,3973.61,58,1761.42,26,739.07,2,53.2,1,30.25,11,322.24,6,157.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,10322236_5570979_7782,Reusch Attrakt Freegel Fusion TW-Handsc,black,,,black/bachelor button,5570979,Innennaht,"64% Elastodien, 36% Polyester",Ballkontrolle;Bequem;Dämpfung;Grip;Schutz,high,11ts_iteminfo,10322236,99,8478.15,0,0.0,0,0.0,0,0.0,90,7701.82,9,776.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,2558.05,43,3648.49,17,1495.28,9,776.33,0,0.0
128,Puma,10265051_041859_01,PUMA ULTRA Pro RC Torwarthandschuhe Bre,white,blue,red,puma white-ultra blue-fire orchid,041859,,"56% Elastodien, 43% Polyester, 1% Polyurethan (thermoplastisch)",Bequem;Dämpfung;Grip;Halt;Haltbarkeit;Schutz,high,11ts_iteminfo,10265051,165,8477.0,0,0.0,101,5544.41,64,2932.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61,3438.96,40,2105.45,38,1912.05,16,636.91,10,383.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,10274886_5470205_1055,Reusch Legacy Pro Am Silver TW-Handschu,white,purple,,white / purple,5470205,,"35% Ethylenvinylacetat, 34% Polyester, 25% Elastodien",Atmungsaktivität;Ballkontrolle;Bequem;Dämpfung;Grip;Haltbarkeit;Leicht,high,11ts_iteminfo,10274886,175,8455.5,0,0.0,0,0.0,112,5572.6,63,2882.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,65,3336.79,47,2235.81,34,1514.19,18,881.14,11,487.57,0,0.0,0,0.0,0,0.0
115,adidas,10246738_HN7993_000,adidas Predator LGE Torwarthandschuhe W,black,white,pink,black/white/tmshpn,CB110,Innennaht,"91% Polyester, 8% Elastodien, 1% Nylon",Atmungsaktivität;Ballkontrolle;Bequem;Dämpfung;Elastizität;Grip;Leicht;Schutz,high,11ts_iteminfo,10246738,211,8440.9,0,0.0,158,6448.31,50,1882.29,3,110.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,163.88,22,1001.34,55,2325.19,78,2957.9,27,990.42,7,292.8,11,388.3,5,210.77,2,67.72,0,0.0,1,42.58,0,0.0,0,0.0,0,0.0
118,erima,E7221906,Erima Skinator Hardground Torwarthandsc,red,black,,"Rot, Schwarz",,Innennaht (NC),,,medium,mcp,Erima Skinator Hardground,486,8425.9,416,7374.76,70,1051.14,0,0.0,0,0.0,0,0.0,85,1497.11,57,1093.03,137,2518.04,137,2266.58,70,1051.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,10199439_5270139_2001,Reusch Attrakt Gold Torwarthandschuhe G,yellow,blue,white,safety yellow/deep blue/white,5270139,Breit,"60% Elastodien, 34% Polyester, 5% Polyurethan (thermoplastisch)",Atmungsaktivität;Bequem;Grip;Haltbarkeit;Leicht;Schutz,high,11ts_iteminfo,10199439,225,8412.54,75,2970.58,150,5441.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,75,2970.58,93,3462.77,25,880.85,32,1098.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
121,HO Soccer,HO510802,HO SOCCER Phenomenon Pro Roll-NC Adrian,red,black,,"Rot, Schwarz",,,,,medium,mcp,HO SOCCER Phenomenon Pro Roll-NC Adrian,197,8376.11,5,346.98,100,4215.88,49,2055.12,38,1555.67,5,202.46,4,289.48,0,0.0,1,57.5,0,0.0,32,1352.48,16,668.39,33,1386.26,19,808.75,6,256.56,7,288.72,19,801.91,17,707.93,13,538.8,6,254.34,9,349.95,10,412.58,5,202.46,0,0.0
122,KEEPERsport,KS10011-405,KEEPERsport Varan6 Champ NC TW-Handschu,blue,white,,,KEEPERsport Varan,Innennaht (NC),,,high,ks_katalog,FC=405,222,8354.4,222,8354.4,0,0.0,0,0.0,0,0.0,0,0.0,122,4420.82,69,2701.63,29,1143.27,2,88.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1011165_01,Uhlsport Pure Alliance Supergrip HN Han,yellow,white,,"Gelb, Weiß",,Innennaht (NC),,,medium,mcp,Uhlsport Pure Alliance Supergrip NC,135,8340.76,128,7981.17,0,0.0,0,0.0,6,285.86,1,73.73,117,7295.61,9,565.93,1,58.78,1,60.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,224.24,0,0.0,0,0.0,1,61.62,1,73.73,0,0.0
128,Puma,10287225_041858_09,PUMA ULTRA Ultimate Hybrid Forever Fast,pink,yellow,black,sunset glow-sun stream-puma black,041858,Hybrid,"44% Elastodien, 55% Polyester, 1% Polyurethan (thermoplastisch)",Atmungsaktivität;Bequem;Dämpfung;Grip;Halt;Leicht;Schweißableitend,high,11ts_iteminfo,10287225,124,8306.43,0,0.0,0,0.0,95,6607.48,29,1698.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,1358.11,56,3779.04,24,1470.33,17,1015.63,4,224.75,5,296.85,3,161.72,0,0.0,0,0.0
128,Puma,10330031_042064_03,PUMA Torwarthandschuhe Schwarz F03,black,,,pumablackcoollightgrayflurogreenpes,042064,Innennaht,"82% Polyester, 18% Elastodien",Ballkontrolle;Bequem;Grip;Schutz,high,11ts_iteminfo,10330031,107,8281.3,0,0.0,0,0.0,0,0.0,103,7896.95,4,384.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,2097.56,51,3754.67,28,1964.39,1,80.33,4,384.35,0,0.0
136,uhlsport,10243350_1011189_001,Uhlsport Contact Supergrip+ Pure Flex T,blue,,,marine/cyan,1011189,Innennaht,"57% Elastodien, 25% Polyester, 10% Polyamid",Ballkontrolle;Bequem;Dämpfung;Elastizität;Haltbarkeit;Leicht,high,11ts_iteminfo,10243350,97,8275.74,6,650.29,91,7625.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,650.29,28,2596.36,29,2425.15,34,2603.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,10322193_5570001_1100,Reusch Torwarthandschuhe Weiß,white,,,white,5570001,,"84% Elastodien, 11% Polyester, 5% Polyamid",Haltbarkeit;Halt;Schutz,high,11ts_iteminfo,10322193,116,8256.67,0,0.0,0,0.0,0,0.0,103,7402.43,13,854.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,862.34,65,4615.91,27,1924.18,13,854.24,0,0.0
130,reusch,10274892_5470925_7784,Reusch Attrakt Gold X Airvent TW-Handsc,black,orange,black,black / shocking orange / black,5470925,Hybrid,"52% Elastodien, 45% Polyester, 3% Polyamid",Bequem;Dämpfung;Halt;Schutz,high,11ts_iteminfo,10274892,95,8231.09,0,0.0,0,0.0,81,7152.15,9,751.24,5,327.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,49,4418.25,32,2733.9,5,430.1,2,160.57,1,86.02,1,74.55,5,327.7,0,0.0
128,Puma,10232702_041807_005,PUMA FUTURE One Grip 1 NC Fearless,orange,yellow,,fiery coral-fizzy light,041807,Schmal,"68% Polyester, 32% Elastodien",Ballkontrolle;Bequem;Grip;Halt;Leicht;Schutz,high,11ts_iteminfo,10232702,103,8193.72,26,2052.38,72,5847.66,0,0.0,5,293.68,0,0.0,0,0.0,0,0.0,0,0.0,26,2052.38,20,1799.5,22,1800.73,29,2179.15,1,68.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,233.71,1,59.97,0,0.0,0,0.0,0,0.0
130,reusch,10274977_5470039_4410,Reusch Attrakt SpeedBump TW-Handschuhe,blue,gold,,premium blue / gold,5470039,Innennaht,"60% Elastodien, 30% Polyester, 6% Polyamid",Atmungsaktivität;Ballkontrolle;Bequem;Dämpfung;Grip;Haltbarkeit;Individuelle Passform,high,11ts_iteminfo,10274977,125,8171.61,0,0.0,5,389.53,109,7119.6,11,662.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,389.53,28,1877.48,24,1640.79,39,2569.66,18,1031.67,1,75.78,1,60.2,5,297.5,4,229.0,0,0.0,0,0.0
115,adidas,10300454_IX3868_000,adidas Predator Pro PC Vivid Horizon To,black,,,turbo/aurbla/turbo,JTJ63,Innennaht,,Ballkontrolle;Bequem;Dämpfung;Grip;Schutz;Ballkontrolle;Atmungsaktivität;Bequem;Haltbarkeit,high,11ts_iteminfo,10300454,104,8156.55,0,0.0,0,0.0,59,5038.24,45,3118.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,701.79,52,4336.45,43,2940.67,2,177.64,0,0.0,0,0.0,0,0.0,0,0.0
117,Elite Sport,10271648_EL4001190_000,Elite Sport Nobre TW-Handschuhe Schwarz,black,gold,,BLACK,EL4001190,Innennaht,100% Elastodien,,high,11ts_iteminfo,10271648,179,8119.8,0,0.0,15,761.92,60,2923.44,89,3789.11,15,645.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,200.08,12,561.84,5,290.02,9,507.3,23,1183.56,23,942.56,10,513.12,15,614.55,36,1560.45,28,1100.99,12,514.44,3,130.89
125,NIKE,10199646_DM4007_010,Nike Phantom Elite Pro Promo TW-Handsch,black,grey,yellow,black/anthracite/white,DM4007,,"57% Elastodien, 30% Polyester, 13% Polyurethan (thermoplastisch)",Bequem;Grip;Halt;Haltbarkeit;Schutz,high,11ts_iteminfo,10199646,107,8103.24,31,2759.06,73,5181.12,3,163.06,0,0.0,0,0.0,0,0.0,1,111.81,12,1055.46,18,1591.79,17,1563.85,13,962.12,35,2149.08,8,506.07,1,57.74,2,105.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10328176_JH3813_JH3813,adidas Predator Pro Pure Victory Torwar,red,black,,lucred/black/white,KWA50,Innennaht,"80% Polyester, 20% Polyurethan (thermoplastisch)",Ballkontrolle;Bequem;Dämpfung;Grip;Schutz,high,11ts_iteminfo,10328176,208,8073.5,0,0.0,0,0.0,0,0.0,206,8008.47,2,65.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52,2533.24,118,4266.31,11,378.59,25,830.33,2,65.03,0,0.0
130,reusch,10322216_5570535_4310,Reusch Attrakt Grip NC TW-Handschuhe Bl,blue,pink,,blue/pink/white,5570535,Innennaht,"69% Polyester, 27% Elastodien, 3% Polyurethan (thermoplastisch)",Ballkontrolle;Bequem;Grip;Halt,high,11ts_iteminfo,10322216,163,8060.46,0,0.0,0,0.0,0,0.0,162,8023.83,1,36.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,76,3888.86,42,1982.94,34,1679.02,10,473.01,1,36.63,0,0.0
115,adidas,10229166_HF9736_000,adidas Predator LGE Torwarthandschuhe A,white,red,blue,white/solred/brcyan,MIQ77,Innennaht,"91% Polyester, 8% Elastodien, 1% Polyamid",Bequem;Grip;Halt,high,11ts_iteminfo,10229166,231,8050.89,7,298.85,214,7387.25,5,202.43,4,133.71,1,28.65,0,0.0,0,0.0,0,0.0,7,298.85,106,3798.68,59,1964.46,41,1345.18,8,278.93,1,45.86,0,0.0,1,33.29,3,123.28,2,77.48,0,0.0,0,0.0,2,56.23,1,28.65,0,0.0
115,adidas,10210371_HB8060_000,adidas X Pro Negativ Cut Sapphire Edge,blue,pink,white,skyrus/white/tmshpn,HB8060,Schmal,"45% Polyester, 30% Baumwolle, 20% Polyurethan (thermoplastisch)",Ballkontrolle;Bequem;Elastizität;Grip;Halt;Leicht;Schutz,high,11ts_iteminfo,10210371,109,8008.53,107,7870.83,2,137.7,0,0.0,0,0.0,0,0.0,24,1961.68,50,3555.36,24,1701.45,9,652.34,2,137.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,ETS5170055_4949,Reusch Attrakt Duo TW-Handschuh Blau F4,yellow,blue,,"Gelb, Blau",,Außennaht (RC),,,medium,mcp,Reusch Attrakt Duo,115,8003.8,61,4600.71,32,2097.21,17,1047.93,5,257.95,0,0.0,16,1239.62,9,702.39,22,1767.18,14,891.52,11,755.31,5,320.41,7,453.19,9,568.3,2,123.17,2,123.73,12,742.01,1,59.02,0,0.0,0,0.0,2,103.53,3,154.42,0,0.0,0,0.0
130,reusch,R5070735-7052,Reusch Attrakt R3 Torwarthandschuh F705,yellow,grey,,"Gelb, Grau",,Außennaht (RC),,,medium,mcp,Reusch Attrakt R3,282,7965.65,281,7941.1,1,24.55,0,0.0,0,0.0,0,0.0,146,4159.68,45,1295.4,84,2313.31,6,172.71,1,24.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
128,Puma,10330014_042065_01,PUMA Torwarthandschuhe Schwarz F01,black,,,pumablackglowingredpurpleglimmer,042065,Hybrid,"77% Polyester, 23% Elastodien",Ballkontrolle;Bequem;Grip;Schutz,high,11ts_iteminfo,10330014,118,7960.17,0,0.0,0,0.0,0,0.0,116,7807.35,2,152.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,46,3631.36,41,2451.77,24,1439.41,5,284.81,2,152.82,0,0.0
136,uhlsport,10239736_1011279_001,Uhlsport Speed Contact Supergrip+ Finge,blue,black,,marine/schwarz/fluo blau,1011279,Innennaht,"57% Elastodien, 25% Polyester, 10% Polyamid",Bequem;Dämpfung;Grip;Haltbarkeit;Leicht,high,11ts_iteminfo,10239736,88,7958.09,5,587.84,81,7179.75,0,0.0,2,190.5,0,0.0,0,0.0,0,0.0,0,0.0,5,587.84,16,1664.42,21,1822.61,42,3528.23,2,164.49,0,0.0,0,0.0,0,0.0,0,0.0,1,87.22,0,0.0,1,103.28,0,0.0,0,0.0,0,0.0
130,reusch,10180242_5160931_7040_7701,Reusch Pure Contact Gold X TW-Handschuh,black,green,,"Schwarz, Grün",,Innennaht (NC),,,medium,mcp,Reusch Pure Contact X,145,7926.82,145,7926.82,0,0.0,0,0.0,0,0.0,0,0.0,101,5536.75,33,1804.61,10,544.92,1,40.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10246712_HN5579_000,adidas Predator Pro Torwarthandschuhe K,black,white,pink,black/white/tmshpn,TK985,Innennaht,"80% Polyester, 20% Polyurethan (thermoplastisch)",Atmungsaktivität;Ballkontrolle;Bequem;Dämpfung;Elastizität;Grip;Leicht;Schutz,high,11ts_iteminfo,10246712,165,7836.88,0,0.0,165,7836.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,68,3303.75,59,2867.64,26,1152.08,12,513.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,ETS5170990_4010_2199,Reusch Attrakt Freegel Fusion Ortho-Tec,blue,,,Blau,,"Innennaht (NC), Hybrid (Mix)",,,medium,mcp,Reusch Attrakt Freegel Fusion Ortho-Tec,67,7831.9,49,5846.17,18,1985.73,0,0.0,0,0.0,0,0.0,19,2384.25,16,1812.98,10,1203.98,4,444.96,5,614.55,6,632.06,7,739.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,10343160_1011380021113_000,uhlsport FM Premium Edition Supersoft H,white,blue,,weiß/marine/gold,1011380021113,Innennaht,"71% Elastodien, 20% Polyester, 9% Ethylenvinylacetat",Bequem;Dämpfung;Grip;Schutz,high,11ts_iteminfo,10343160,181,7828.68,0,0.0,0,0.0,0,0.0,63,2779.52,118,5049.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,63,2779.52,110,4708.86,8,340.3
125,NIKE,10269650_FJ5961_100,Nike Vapor Grip 3 Torwarthandschuhe Wei,white,orange,black,white/atomic orange/black,FJ5961,,"70% Elastodien, 24% Polyester, 5% Nylon",Ballkontrolle;Bequem;Dämpfung;Grip;Halt;Haltbarkeit;Leicht;Schutz;ACC-TECHNOLOGIE,high,11ts_iteminfo,10269650,113,7823.49,0,0.0,56,4366.14,57,3457.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44,3511.49,12,854.65,6,420.21,23,1421.62,23,1330.75,5,284.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,10199513_5270039_2290,Reusch Attrakt SpeedBump TW-Handschuhe,orange,blue,,shocking orange/blue,5270039,Innennaht,"88% Elastodien, 8% Polyester, 4% Polyamid",Bequem;Dämpfung;Grip;Halt,high,11ts_iteminfo,10199513,130,7810.42,116,7039.27,14,771.15,0,0.0,0,0.0,0,0.0,0,0.0,26,1524.53,50,3164.77,40,2349.97,9,510.79,4,215.32,0,0.0,1,45.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
