Marke,ParentSKU,ProductName,Revenue_total,Kategorie_Code,Kategorie,MCP_Name,MCP_Type,MCP_Brand,MCP_Color_keys,MCP_Color_labels,MCP_Collection,MCP_Gender,MCP_Sleeve_length,MCP_Pants_cut,MCP_Padding,MCP_Fit,MCP_Leg_type,MCP_Neckline,MCP_Feature_textile,MCP_Mesh_inset,MCP_Extra,MCP_resolved
NIKE,NAQ5326-010,NIKE Promo GK-Short (black),732.68,1002,Torwarthosen,NIKE Promo GK-Short (black),configurable,NIKE,black,Schwarz,,,,short,,,,,,,,true
KEEPERsport,KS620-064,KEEPERsport GK Set Panther (orange),729.91,1009,Torwartset,KEEPERsport GK Set Panther (orange),configurable,KEEPERsport,orange,Orange,,,,,with-padding,,,,,,,true
KEEPERsport,KS620-615,KEEPERsport GK Set Panther (blau),727.97,1009,Torwartset,KEEPERsport GK Set Panther (blau),configurable,KEEPERsport,blue,Blau,,,,three-quarter,with-padding,,,,,,,true
KEEPERsport,KS60001-999,KEEPERsport Undershirt Unpadded Cold l/s,724.16,1004,Torwart Unterziehshirts,KEEPERsport Undershirt Unpadded Cold l/s,configurable,KEEPERsport,black,Schwarz,KEEPERsport UnPadded,,,long,,,,,,,,true
rehab,RH3001-999,Rehab Torwartshort Schwarz F999,722.73,1002,Torwarthosen,Rehab GK-Shorts,configurable,rehab goalkeeping,black,Schwarz,,Herren,,short,,,wide,,"breathability, comfortable, individual-fit, lightweight, sweat-management",general,drawstring,true
uhlsport,ETS1005528_01,Uhlsport Sidestep Torwartshorts gepolst,710.51,1002,Torwarthosen,uhlsport Sidestep Torwartshorts,configurable,uhlsport,black,Schwarz,,Herren,,,,,,,,,,true
KEEPERsport,KS50008-633,KEEPERsport GKSix Hero s/s (black),709.26,1001,Torwarttrikots,KEEPERsport GKSix Hero s/s (black),configurable,KEEPERsport,black,Schwarz,,,,,,,,,,,,true
erima,ETS4100702_000,Erima Torwarthose Hose lang Schwarz,697.97,1002,Torwarthosen,Erima GK-Pants Pants,configurable,erima,black,Schwarz,,Herren,,,"hip, knee",normal,cuffs,,"breathability, sweat-management, protection, durability, cushioning",,,true
adidas,ETSFT1455_000,adidas Tierro Torwarthose Schwarz,693.66,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
reusch,R3413500-700,Reusch 3/4 Function Torwartshirt Schwar,692.86,1001,Torwarttrikots,Reusch 3/4 Function Torwartshirt,configurable,REUSCH,black,Schwarz,,Herren,,three-quarter,with-padding,,,,,,,true
adidas,ETSFS0171_000,adidas Tierro 3/4 Torwarthose Kids Schw,690.64,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
NIKE,NAQ5325-010,NIKE Promo GK-Jersey s/s (black),687.95,1001,Torwarttrikots,NIKE Promo GK-Jersey s/s (black),configurable,NIKE,black,Schwarz,,,,short,,,,,,,,true
KEEPERsport,KS01KS611-13,"KEEPERsport Set ""Panther Light""",657.58,1009,Torwartset,"KEEPERsport Set ""Panther Light""",configurable,KEEPERsport,,,,,,three-quarter,"hip, knee",,,,,,,true
uhlsport,ETS1005204_03,uhlsport Offense 23 Goalkeeper Set Blau,651.57,1001,Torwarttrikots,Uhlsport Offense 23 GK-Set (blue),configurable,uhlsport,blue,Blau,,,,,,,,,,,,true
reusch,R3718530-700,Reusch CS Short Padded Pro XRD Schwarz,646.46,1002,Torwarthosen,Reusch CS Short Padded Pro XRD,configurable,REUSCH,black,Schwarz,,Herren,,short,"with-padding, hip",,,,,,drawstring,true
NIKE,NBV6855-819,Nike Park III Short,645.23,1002,Torwarthosen,Nike Park III Short,configurable,NIKE,orange,Orange,,Herren,,short,,thin,wide,,"breathability, lightweight, sweat-management, dri-fit, hold",general,drawstring,true
Derbystar,ETS6675_200,Derbystar TW-Hose Sven Pro 3/4 Schwarz,642.6,1002,Torwarthosen,Derbystar GK-Pants Sven Pro 3/4,configurable,Derbystar,black,Schwarz,,Herren,,,"hip, knee",,cuffs,,"comfortable, durability",,,true
rehab,RH6000-999,Rehab Torwart Unterziehshirt Kids Schwa,636.69,1004,Torwart Unterziehshirts,Rehab Goalkeeper Undershirt,configurable,rehab goalkeeping,black,Schwarz,,Herren,long-sleeve,long,"with-padding, elbow",,,,"breathability, comfortable, sweat-management, protection",,,true
KEEPERsport,KS432-456,KEEPERsport GK Shirt Panther l/s (blue),626.42,1001,Torwarttrikots,KEEPERsport GK Shirt Panther l/s (blue),configurable,KEEPERsport,blue,Blau,,,,long,with-padding,,,,,,,true
adidas,AZ11475,adidas Tierro 13 3/4 Torwarthose Schwar,611.32,1002,Torwarthosen,adidas Tierro 13 3/4 GK-Pants,configurable,adidas,"black, white","Schwarz, Weiß",Adidas Tierro,Herren,,three-quarter,"with-padding, hip, knee",normal,tight,,"breathability, sweat-management, climalite, protection, durability, cushioning",,drawstring,true
uhlsport,U5500,Uhlsport GK-Tight (Undershort light),607.79,1005,Torwart Unterziehhosen,uhlsport Goalkeeper Tight Pants,configurable,uhlsport,black,Schwarz,,,,short,"with-padding, hip",tight,tight,,"sweat-management, protection, cushioning, kompression, hold",,drawstring,true
erima,E315011,Erima Rio 2.0 Short,602.6,1002,Torwarthosen,Erima Rio 2.0 Short,configurable,erima,black,Schwarz,,Herren,,short,,,,,"comfortable, lightweight, sweat-management, durability",,drawstring,true
NIKE,NCV0053-010,Nike Gardien Tight Torwartshort F010,592.88,1002,Torwarthosen,Nike Gardien Tight GK-Shorts,configurable,NIKE,"black, white","Schwarz, Weiß",,Herren,,short,hip,tight,,,"breathability, comfortable, lightweight, sweat-management, elasticity, durability, dri-fit",,,true
JAKO,ETS8938_08,JAKO Striker Torwarthose Capri Schwarz,591.58,1002,Torwarthosen,JAKO Striker GK-Pants Capri,configurable,Jako,black,Schwarz,,Herren,,,"hip, knee",,tight,,,,drawstring,true
uhlsport,10272399_100366712_001,uhlsport Reaction Torwartset Kids Weiss,574.55,1001,Torwarttrikots,Uhlsport Reaction GK Set Kids - weiß,configurable,uhlsport,white,Weiß,,,short-sleeve,short,,,,round-neck,,,,true
rehab,RH7001-615,rehab Goalkeeper Set #NoWayIn,573.1,1009,Torwartset,rehab Goalkeeper Set #NoWayIn,configurable,rehab goalkeeping,grey,Grau,,,,long,with-padding,,,,,,,true
HO Soccer,HO505045-LIME,HO-Soccer Set Premier (lime/black),571.71,1009,Torwartset,HO-Soccer Set Premier (lime/black),configurable,HO SOCCER,"yellow, black","Gelb, Schwarz",,,,,,,,,,,,true
NIKE,NCV0057-010,Nike Gardien Tight Torwartshort Kids F0,571.56,1002,Torwarthosen,Nike Gardien Tight GK-Shorts Kids,configurable,NIKE,"black, white","Schwarz, Weiß",,,,short,hip,tight,,,"breathability, comfortable, individual-fit, lightweight, sweat-management, elasticity, durability, dri-fit, cushioning",,,true
erima,ETS4100702K_000,Erima Torwarthose Hose lang Kids Schwar,567.39,1002,Torwarthosen,Erima GK-Pants Pants Kids,configurable,erima,black,Schwarz,,,,,"hip, knee",normal,cuffs,,"breathability, comfortable, sweat-management, durability, cushioning",,,true
KEEPERsport,KS106,KEEPERsport GK Pants Panther RegSkin,563.05,1002,Torwarthosen,KEEPERsport GK Pants Panther RegSkin,configurable,KEEPERsport,black,Schwarz,KEEPERsport Panther,,,long,with-padding,,,,,,,true
KEEPERsport,KS435-011,KEEPERsport GK Shorts UnPadded GuKra5 (y,562.56,1002,Torwarthosen,KEEPERsport GK Shorts UnPadded GuKra5 (yellow),configurable,KEEPERsport,yellow,Gelb,KEEPERsport GuKra,,,short,,,,,,,,true
KEEPERsport,KS620-006,KEEPERsport GK Set Panther (red),559.93,1009,Torwartset,KEEPERsport GK Set Panther (red),configurable,KEEPERsport,red,Rot,,,,three-quarter,with-padding,,,,,,,true
KEEPERsport,KS104,KEEPERsport GK Pants Eagle,558.31,1002,Torwarthosen,KEEPERsport GK Pants Eagle,configurable,KEEPERsport,black,Schwarz,KEEPERsport Eagle,,,long,,,,,,,,true
uhlsport,U3806-01,Uhlsport Club Short,557.66,1002,Torwarthosen,Uhlsport Club Short,configurable,uhlsport,"black, white","Schwarz, Weiß",,"Herren, Damen",,short,,loose,wide,,"breathability, comfortable, lightweight, sweat-management",general,drawstring,true
NIKE,NBV6743-398,Nike Gardien III GK-Shirt l/s Kids,555.28,1001,Torwarttrikots,Nike Gardien III GK-Shirt l/s Kids,configurable,NIKE,green,Grün,NIKE Gardien,,long-sleeve,long,,loose,,stand-up-collar,"breathability, comfortable, sweat-management, dri-fit",,,true
KEEPERsport,KS214,KEEPERsport GK Pants 3/4 Panther RegSkin,550.4,1002,Torwarthosen,KEEPERsport GK Pants 3/4 Panther RegSkin,configurable,KEEPERsport,black,Schwarz,KEEPERsport Panther,,,three-quarter,with-padding,,,,,,,true
NIKE,NBV6743-477,Nike Gardien III GK-Shirt l/s Kids,549.26,1001,Torwarttrikots,Nike Gardien III GK-Shirt l/s Kids,configurable,NIKE,blue,Blau,NIKE Gardien,,long-sleeve,long,,loose,,stand-up-collar,"breathability, comfortable, sweat-management, dri-fit",,,true
KEEPERsport,KS430-999,KEEPERsport Shirt GuKra5 (black/orange),549.03,1001,Torwarttrikots,KEEPERsport Shirt GuKra5 (black/orange),configurable,KEEPERsport,"black, orange","Schwarz, Orange",KEEPERsport GuKra,,,long,,,,,,,,true
Derbystar,ETS6681_200,Derbystar Nico Pro II Torwarthose Schwa,544.59,1002,Torwarthosen,Derbystar Nico Pro II GK-Pants,configurable,Derbystar,black,Schwarz,,Herren,,,"hip, knee",loose,,,"breathability, comfortable, lightweight, protection, durability",,drawstring,true
adidas,AFI4201,adidas Adipro 20 Torwarttrikot langarm,541.86,1001,Torwarttrikots,adidas Adipro 20 GK-Shirt l/s Kids,configurable,adidas,"black, green","Schwarz, Grün",,,long-sleeve,long,,normal,,,"breathability, comfortable, sweat-management, climalite",,,true
adidas,AFI4205,adidas AdiPro 20 GK-Jersey s/s (black),539.1,1001,Torwarttrikots,adidas AdiPro 20 GK-Jersey s/s (black),configurable,adidas,"black, blue","Schwarz, Blau",,,,short,,,,,,,,true
adidas,ETSFT1456_000,adidas Tierro 3/4 Torwarthose Schwarz,532.91,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
NIKE,N919785-817,Nike Promo Torwartshort Orange F817,531.05,1002,Torwarthosen,Nike Promo GK-Shorts,configurable,NIKE,orange,Orange,,Herren,,short,,loose,,,"comfortable, individual-fit, lightweight, sweat-management, durability, dri-fit",,drawstring,true
adidas,AFI4192,adidas AdiPro 20 Torwarttrikot langarm,528.28,1001,Torwarttrikots,adidas AdiPro 20 GK-Shirt l/s,configurable,adidas,"black, green","Schwarz, Grün",,Herren,long-sleeve,long,,normal,,,"breathability, comfortable, sweat-management, climalite",,,true
NIKE,N869626-719,Nike Promo GK-Jersey l/s (yellow),527.05,1001,Torwarttrikots,Nike Promo GK-Jersey l/s (yellow),configurable,NIKE,yellow,Gelb,,,,long,,,,,,,,true
Derbystar,ETS6676_200,Derbystar TW-Short Timo Schwarz F200,519.58,1002,Torwarthosen,Derbystar TW-Short Timo,configurable,Derbystar,black,Schwarz,,Herren,,,hip,normal,,,"breathability, comfortable, sweat-management, cushioning",,,true
adidas,AY2879,adidas Tiro 17 3/4 Pants,518.6,1002,Torwarthosen,adidas Tiro 17 3/4 Pants,configurable,adidas,"black, white","Schwarz, Weiß",adidas Tiro,Herren,,three-quarter,,,,,,,,true
NIKE,N894516-803,Nike Park III Goalie GK-Shirt Kids,502.16,1001,Torwarttrikots,Nike Park III Goalie GK-Shirt Kids,configurable,NIKE,"black, orange","Schwarz, Orange",NIKE Park,,long-sleeve,long,,,,round-neck,"breathability, lightweight, sweat-management, durability",,,true
erima,E4141805,Erima Elemental Torwarttrikot Grün Blau,495.0,1001,Torwarttrikots,Erima Elemental GK-Shirt,configurable,erima,"blue, green","Blau, Grün",,Herren,long-sleeve,long,,,,round-neck,,,,true
adidas,ADP3140,adidas AdiPro 19 GK-Jersey l/s (orange),492.62,1001,Torwarttrikots,adidas AdiPro 19 GK-Shirt l/s,configurable,adidas,orange,Orange,,,long-sleeve,long,,,,round-neck,"breathability, comfortable, sweat-management",,,true
JAKO,ETS8938K_08,JAKO Striker Torwarthose Capri Kids Sch,490.48,1002,Torwarthosen,JAKO Striker GK-Pants Capri Kids,configurable,Jako,black,Schwarz,,,,,"hip, knee",,tight,,,,drawstring,true
rehab,RH6002-999,Rehab Torwart Unterziehhose Kids Schwar,488.36,1005,Torwart Unterziehhosen,Rehab Goalkeeper Underpants,configurable,rehab goalkeeping,black,Schwarz,,Herren,,long,"with-padding, hip, knee",,,,"breathability, comfortable, sweat-management, protection",,,true
Puma,P703442-05,PUMA LIGA Torwarttrikot Grün Weiss F05,487.47,1001,Torwarttrikots,PUMA LIGA GK-Shirt,configurable,PUMA,"white, green","Weiß, Grün",,Herren,long-sleeve,long,,normal,,round-neck,drycell,laterally,,true
KEEPERsport,KS60000-011,KEEPERsport Undershirt UnPadded l/s,481.77,1004,Torwart Unterziehshirts,KEEPERsport Undershirt UnPadded l/s,configurable,KEEPERsport,yellow,Gelb,KEEPERsport UnPadded,,,long,,,,,,,,true
NIKE,N894512-398,Nike Gardien II GK-Shirt s/s,478.25,1001,Torwarttrikots,Nike Gardien II GK-Shirt s/s,configurable,NIKE,green,Grün,NIKE Gardien,Herren,short-sleeve,short,,,,round-neck,"breathability, lightweight, sweat-management",,,true
KEEPERsport,KS417-163,KEEPERsport GK Undershirt Tiger l/s LTD,475.51,1004,Torwart Unterziehshirts,KEEPERsport GK Undershirt Tiger l/s LTD,configurable,KEEPERsport,white,Weiß,,,,long,with-padding,,,,,,,true
NIKE,NCI1039-657,Nike Promo TW-Trikot langarm Rot F657,473.88,1001,Torwarttrikots,Nike Promo GK-Shirt l/s,configurable,NIKE,red,Rot,,Herren,long-sleeve,long,,,,round-neck,"breathability, comfortable, sweat-management, durability",,,true
NIKE,N898043-719,Nike Gardien II Torwarttrikot langarm G,466.73,1001,Torwarttrikots,Nike Gardien II GK-Shirt l/s,configurable,NIKE,"yellow, green","Gelb, Grün",,Herren,long-sleeve,long,,,,round-neck,,,,true
KEEPERsport,KS431-456,KEEPERsport GK Shirt Eagle s/s (blue),463.18,1001,Torwarttrikots,KEEPERsport GK Shirt Eagle s/s (blue),configurable,KEEPERsport,blue,Blau,,,,short,,,,,,,,true
adidas,ETSFS0170_000,adidas Tierro Torwarthose Kids Schwarz,451.57,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
KEEPERsport,KS431-011,KEEPERsport GK Shirt Eagle s/s (yellow),450.13,1001,Torwarttrikots,KEEPERsport GK Shirt Eagle s/s (yellow),configurable,KEEPERsport,yellow,Gelb,,,,short,,,,,,,,true
Under Armour,UA1290620-002,Under Armour Challenger GK-Shorts,449.1,1002,Torwarthosen,Under Armour Challenger II Knit Short,configurable,UNDER ARMOUR,"black, blue","Schwarz, Blau",,Herren,,short,,tight,,,"breathability, comfortable, lightweight, sweat-management, antibacterial",,drawstring,true
KEEPERsport,KS201,KEEPERsport GK Undershorts Tiger NeoSkin,446.46,1005,Torwart Unterziehhosen,KEEPERsport GK Undershorts Tiger NeoSkin,configurable,KEEPERsport,black,Schwarz,KEEPERsport Tiger,,,short,"with-padding, hip",,,,,,,true
adidas,ADP3136J,adidas AdiPro 19 Torwarttrikot lang Kid,445.74,1001,Torwarttrikots,adidas AdiPro 19 Jersey Jun. (red),configurable,adidas,red,Rot,,,,long,,,,,,,,true
NIKE,NCI1028-545,Nike Promo TW-Trikot kurzarm Lila F545,439.57,1001,Torwarttrikots,Nike Promo GK-Shirt s/s,configurable,NIKE,purple,purple,Nike promo,Herren,short-sleeve,short,,,,round-neck,"breathability, comfortable, lightweight, sweat-management",,,true
uhlsport,U2055-01,Uhlsport Protection Underwear Shirt SS,429.0,1004,Torwart Unterziehshirts,Uhlsport Protection Underwear Shirt SS,configurable,uhlsport,black,Schwarz,,Herren,,short,shoulder,,,,,,,true
NIKE,N898046-398,Nike Gardien II GK-Shirt l/s Kids,425.65,1001,Torwarttrikots,Nike Gardien II GK-Shirt l/s Kids,configurable,NIKE,"green, pink","Grün, Pink",NIKE Gardien,,long-sleeve,long,,,,round-neck,,,,true
NIKE,ETS588418_303,Nike Park Goalie II GK-Shirt,423.49,1001,Torwarttrikots,,,,,,,,,,,,,,,,,false
NIKE,ETS588418_302,Nike Park Goalie II Torwarttrikot Grün,421.49,1001,Torwarttrikots,Nike Park Goalie II GK-Shirt,configurable,NIKE,"white, green","Weiß, Grün",,Herren,long-sleeve,,elbow,,,round-neck,"breathability, lightweight, sweat-management, dri-fit",,,true
KEEPERsport,KS432-111,KEEPERsport GK Shirt Panther l/s (white),410.4,1001,Torwarttrikots,KEEPERsport GK Shirt Panther l/s (white),configurable,KEEPERsport,white,Weiß,,,,long,with-padding,,,,,,,true
uhlsport,ETS1005204_001,uhlsport Offense 23 Torwartset KA Weiss,408.1,1001,Torwarttrikots,uhlsport Offense 23 GK-Set KA,configurable,uhlsport,"black, white","Schwarz, Weiß",,,long-sleeve,,"elbow, hip, knee",,tight,round-neck,"breathability, comfortable, individual-fit, lightweight, sweat-management, durability, cushioning",,drawstring,true
KEEPERsport,KS50008-631,KEEPERsport GKSix Hero s/s (black/gold),403.68,1001,Torwarttrikots,KEEPERsport GKSix Hero s/s (black/gold),configurable,KEEPERsport,black,Schwarz,,,,short,,,,,,,,true
KEEPERsport,KS20000-999,KEEPERsport Pants UnPadded Premier,400.24,1002,Torwarthosen,KEEPERsport Pants UnPadded Premier,configurable,KEEPERsport,black,Schwarz,,,,long,,,,,,,,true
NIKE,NBV6743-891,Nike Gardien III Torwarttrikot langarm,400.18,1001,Torwarttrikots,Nike Gardien III GK-Shirt l/s Kids,configurable,NIKE,orange,Orange,NIKE Gardien,,long-sleeve,long,,loose,,stand-up-collar,"breathability, comfortable, sweat-management, dri-fit",,,true
NIKE,N725901-410,Nike Laser III Short,395.7,1002,Torwarthosen,Nike Laser III Short,configurable,NIKE,"white, blue","Weiß, Blau",,Herren,,short,,tight,wide,,"breathability, comfortable, individual-fit, lightweight, sweat-management, dri-fit",general,drawstring,true
adidas,ADP3141,adidas AdiPro 19 GK-Jersey l/s (grey),393.13,1001,Torwarttrikots,adidas AdiPro 19 GK-Shirt l/s,configurable,adidas,grey,Grau,,,long-sleeve,long,,,,round-neck,"breathability, comfortable, sweat-management",,,true
adidas,AFI4206,adidas AdiPro 20 GK-Jersey s/s (purple),390.71,1001,Torwarttrikots,adidas AdiPro 20 GK-Jersey s/s (purple),configurable,adidas,violet,Violett,,,,short,,,,,,,,true
NIKE,NCI1039-398,Nike Promo TW-Trikot langarm Grün F398,387.89,1001,Torwarttrikots,Nike Promo GK-Shirt l/s,configurable,NIKE,green,Grün,,Herren,long-sleeve,long,,,,round-neck,"breathability, comfortable, sweat-management, durability",,,true
KEEPERsport,KS40008-633,KEEPERsport GKSix Hero l/s (black),386.28,1001,Torwarttrikots,KEEPERsport GKSix Hero l/s (black),configurable,KEEPERsport,black,Schwarz,,,,,,,,,,,,true
Erreà,TU250L0-020/S,Erreà Ermes Sottomaglia (rosso),383.25,1004,Torwart Unterziehshirts,,,,,,,,,,,,,,,,,false
KEEPERsport,KS435-315,KEEPERsport GK Shorts GuKra5 (fluogreen),380.95,1002,Torwarthosen,KEEPERsport GK Shorts UnPadded GuKra5 (fluogreen),configurable,KEEPERsport,green,Grün,KEEPERsport GuKra,,,short,,,,,,,,true
Derbystar,ETS6680_200,Derbystar Kai Pro II Torwarthose Kids S,370.69,1002,Torwarthosen,Derbystar Kai Pro II GK-Pants Kids,configurable,Derbystar,black,Schwarz,,,,,"hip, knee",loose,,,"breathability, comfortable, lightweight, protection, durability",,drawstring,true
Puma,P703455-08,PUMA FINAL evoKNIT Torwartshort Blau Sc,367.98,1002,Torwarthosen,PUMA FINAL evoKNIT GK-Shirt,configurable,PUMA,blue,Blau,,,short-sleeve,short,,tight,,round-neck,drycell,laterally,,true
adidas,ETSFS0172_000,adidas Tierro Torwartshort Kids Schwarz,362.8,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
JAKO,ETS8939_08,JAKO Striker Torwartshort Schwarz F08,362.5,1002,Torwarthosen,JAKO Striker GK-Shorts,configurable,Jako,black,Schwarz,,Herren,,short,hip,,tight,,,,drawstring,true
Sells Goalkeeper,SGP151665,Sells Excel Padded 3/4 Pant (black),350.99,1002,Torwarthosen,Sells Excel Padded 3/4 Pant (black),configurable,SELLS,black,Schwarz,,,,three-quarter,with-padding,,,,,,,true
NIKE,N898046-010,Nike Gardien II GK-Shirt l/s Kids,345.47,1001,Torwarttrikots,Nike Gardien II GK-Shirt l/s Kids,configurable,NIKE,"black, purple","Schwarz, purple",NIKE Gardien,,long-sleeve,long,,,,round-neck,"breathability, lightweight, sweat-management, dri-fit",,,true
KEEPERsport,KS430-002,KEEPERsport Shirt GuKra5 (yellow),344.86,1001,Torwarttrikots,KEEPERsport Shirt GuKra5 (yellow),configurable,KEEPERsport,yellow,Gelb,KEEPERsport GuKra,,,long,,,,,,,,true
KEEPERsport,KS435-111,KEEPERsport GK Shorts GuKra5 (white),342.42,1002,Torwarthosen,KEEPERsport GK Shorts GuKra5 (black),configurable,KEEPERsport,white,Weiß,KEEPERsport GuKra,,,short,,,,,,,,true
NIKE,N894512-010,Nike Gardien II Torwarttrikot kurzarm S,333.51,1001,Torwarttrikots,Nike Gardien II GK-Shirt s/s,configurable,NIKE,black,Schwarz,,Herren,short-sleeve,short,,,,v-neck,,,,true
KEEPERsport,KS417J,KEEPERsport GK Undershirt Tiger 3/4 Jun.,327.65,1004,Torwart Unterziehshirts,KEEPERsport GK Undershirt Tiger 3/4 Jun.,configurable,KEEPERsport,black,Schwarz,KEEPERsport Tiger,,,three-quarter,"with-padding, elbow",,,,,,,true
NIKE,NCV0045-010,Nike Gardien Tight Torwarthose F010,327.5,1002,Torwarthosen,Nike Gardien Tight GK-Pants,configurable,NIKE,"black, white","Schwarz, Weiß",,Herren,,long,hip,tight,tight,,"breathability, comfortable, lightweight, sweat-management, elasticity, durability, dri-fit, cushioning",,,true
adidas,AZ5400,adidas Assita 17 Torwarttrikot Grün,325.98,1001,Torwarttrikots,adidas Assita 17 GK-Shirt,configurable,adidas,green,Grün,,Herren,long-sleeve,long,"with-padding, elbow",,,round-neck,"breathability, sweat-management",,,true
