Marke_Code,Marke,ParentSKU,ProductName,Kategorie_Code,Kategorie,Resolution_hint,Extracted_ID,Units_total,Revenue_total,Units_2022,Revenue_2022,Units_2023,Revenue_2023,Units_2024,Revenue_2024,Units_2025,Revenue_2025,Units_2026,Revenue_2026,Units_2022-Q1,Revenue_2022-Q1,Units_2022-Q2,Revenue_2022-Q2,Units_2022-Q3,Revenue_2022-Q3,Units_2022-Q4,Revenue_2022-Q4,Units_2023-Q1,Revenue_2023-Q1,Units_2023-Q2,Revenue_2023-Q2,Units_2023-Q3,Revenue_2023-Q3,Units_2023-Q4,Revenue_2023-Q4,Units_2024-Q1,Revenue_2024-Q1,Units_2024-Q2,Revenue_2024-Q2,Units_2024-Q3,Revenue_2024-Q3,Units_2024-Q4,Revenue_2024-Q4,Units_2025-Q1,Revenue_2025-Q1,Units_2025-Q2,Revenue_2025-Q2,Units_2025-Q3,Revenue_2025-Q3,Units_2025-Q4,Revenue_2025-Q4,Units_2026-Q1,Revenue_2026-Q1,Units_2026-Q2,Revenue_2026-Q2
122,KEEPERsport,KS60043-903,KEEPERsport PowPadded TS longsleeve Und,1004,Torwart Unterziehshirts,dash_pattern,KS60043-903,117,5901.16,0,0.0,0,0.0,0,0.0,11,598.58,106,5302.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,598.58,101,5015.66,5,286.92
129,rehab,RH6005-999,rehab Goalkeeper Underpants 3/4 (black),1005,Torwart Unterziehhosen,dash_pattern,RH6005-999,233,5857.23,52,1514.93,53,1328.62,114,2712.72,14,300.96,0,0.0,4,122.03,10,284.91,18,549.57,20,558.42,14,368.77,12,308.64,9,244.35,18,406.86,25,662.24,21,512.78,34,774.22,34,763.48,6,134.24,5,99.8,3,66.92,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS60006-999,KEEPERsport Torwart Unterziehshort BP S,1005,Torwart Unterziehhosen,dash_pattern,KS60006-999,214,5826.53,185,5293.21,8,201.13,9,165.96,12,166.23,0,0.0,120,3457.55,35,1035.81,23,600.64,7,199.21,4,117.42,1,31.52,2,35.57,1,16.62,5,119.18,3,25.48,1,21.3,0,0.0,1,10.92,9,114.46,2,40.85,0,0.0,0,0.0,0,0.0
125,NIKE,NCV0053-010,Nike Gardien Tight GK-Shorts,1005,Torwart Unterziehhosen,legacy,,165,5727.4,31,1160.66,28,979.51,24,880.89,73,2416.16,9,290.18,10,380.21,3,114.26,14,531.38,4,134.81,9,362.27,2,82.96,13,383.22,4,151.06,3,111.67,3,107.98,10,370.03,8,291.21,18,559.91,10,341.09,25,886.17,20,628.99,9,290.18,0,0.0
122,KEEPERsport,KS60041K-907,KEEPERsport BasicPadded Longsleeve Unde,1004,Torwart Unterziehshirts,dash_pattern,KS60041K-907,159,5270.0,0,0.0,0,0.0,0,0.0,125,4161.65,34,1108.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52,1852.79,73,2308.86,34,1108.35,0,0.0
123,MC David,MC7736,Mc David HEX GK Shirt EXTREME 2.0,1004,Torwart Unterziehshirts,legacy,,71,5225.07,0,0.0,0,0.0,23,1826.01,40,2805.01,8,594.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,333.46,1,85.78,9,672.49,9,734.28,10,743.1,5,318.46,16,1122.41,9,621.04,7,514.62,1,79.43
122,KEEPERsport,KS60040-901,KEEPERsport AntiAbrasion longsleeve Und,1004,Torwart Unterziehshirts,dash_pattern,KS60040-901,224,5112.85,0,0.0,0,0.0,0,0.0,141,3185.33,83,1927.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,499.29,123,2686.04,76,1749.5,7,178.02
122,KEEPERsport,KS60013-999,KEEPERsport Torwart Unterziehhose PP Sc,1005,Torwart Unterziehhosen,dash_pattern,KS60013-999,113,4389.44,112,4354.41,1,35.03,0,0.0,0,0.0,0,0.0,88,3512.29,20,707.55,4,134.57,0,0.0,0,0.0,1,35.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1005601_001,uhlsport Torwarttight,1005,Torwart Unterziehhosen,legacy,,151,4175.97,58,1447.31,17,508.85,31,912.91,43,1240.71,2,66.19,17,440.14,13,337.37,18,429.69,10,240.11,6,195.19,1,35.25,2,65.12,8,213.29,1,25.79,2,59.16,13,367.81,15,460.15,5,150.38,5,161.94,21,566.94,12,361.45,2,66.19,0,0.0
122,KEEPERsport,KS60009-999,KEEPERsport Underpants UnPadded,1005,Torwart Unterziehhosen,dash_pattern,KS60009-999,145,3777.78,109,2828.86,34,909.33,2,39.59,0,0.0,0,0.0,27,826.17,21,450.89,26,762.22,35,789.58,27,810.96,5,40.99,2,57.38,0,0.0,1,21.15,0,0.0,1,18.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS60061K-907,KEEPERsport Underpants BasicPadded Kids,1005,Torwart Unterziehhosen,dash_pattern,KS60061K-907,95,3567.74,0,0.0,0,0.0,0,0.0,56,2083.68,39,1484.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,709.21,38,1374.47,36,1379.39,3,104.67
125,NIKE,NCV0050-010,Nike Gardien Tight GK-Pants Kids,1005,Torwart Unterziehhosen,legacy,,97,3538.7,10,371.5,10,383.05,29,1081.69,42,1471.18,6,231.28,1,38.43,1,39.21,4,149.79,4,144.07,3,122.04,0,0.0,2,63.88,5,197.13,3,115.14,2,75.7,10,390.73,14,500.12,5,187.41,10,350.16,11,385.12,16,548.49,6,231.28,0,0.0
122,KEEPERsport,KS60051K-907,KEEPERsport Undershorts BasicPadded Kids,1005,Torwart Unterziehhosen,dash_pattern,KS60051K-907,123,3517.61,0,0.0,0,0.0,0,0.0,74,2014.49,49,1503.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,652.24,53,1362.25,45,1364.01,4,139.11
130,reusch,R3817530-7083,reusch CS Femur 3/4 Short Padded,1005,Torwart Unterziehhosen,legacy,,126,3253.77,0,0.0,0,0.0,43,1130.32,75,1911.86,8,211.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,411.8,11,292.35,17,426.17,16,428.23,14,341.26,19,498.19,26,644.18,6,159.78,2,51.81
136,uhlsport,10237004_1005643_002,uhlsport Bionikframe RES Longtight,1005,Torwart Unterziehhosen,11ts_direct,10237004,90,3161.67,0,0.0,16,519.39,32,1163.61,38,1341.38,4,137.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,63.24,5,175.63,9,280.52,12,449.27,2,85.96,13,477.85,5,150.53,18,662.34,4,136.37,14,473.65,2,69.02,3,104.96,1,32.33
122,KEEPERsport,KS60002-999,KEEPERsport Torwart Unterziehshirt BP L,1004,Torwart Unterziehshirts,dash_pattern,KS60002-999,143,3122.79,86,2228.37,18,364.39,30,454.82,9,75.21,0,0.0,54,1431.21,8,207.66,11,263.39,13,326.11,4,96.88,3,54.14,8,150.43,3,62.94,4,87.35,11,146.62,11,146.07,4,74.78,0,0.0,9,75.21,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS60043K-903,KEEPERsport PowPadded TS longsleeve Und,1004,Torwart Unterziehshirts,dash_pattern,KS60043K-903,51,2617.58,0,0.0,0,0.0,0,0.0,8,444.92,43,2172.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,444.92,43,2172.66,0,0.0
122,KEEPERsport,KS60010-999,KEEPERsport Underpants UnPadded Cold,1005,Torwart Unterziehhosen,dash_pattern,KS60010-999,81,2376.16,51,1544.28,26,749.53,3,60.3,1,22.05,0,0.0,15,484.79,7,215.1,10,331.96,19,512.43,2,65.5,0,0.0,11,359.74,13,324.29,2,43.95,0,0.0,0,0.0,1,16.35,1,22.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R3713500-7083,reusch CS 3/4 Undershirt Padded Pro,1004,Torwart Unterziehshirts,legacy,,61,2209.08,33,1224.86,17,608.72,6,230.32,5,145.18,0,0.0,14,500.59,4,152.64,8,345.01,7,226.62,5,197.08,4,133.16,5,155.57,3,122.91,2,88.91,1,36.89,2,73.78,1,30.74,2,57.22,3,87.96,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1005601K_001,uhlsport Torwarttight Short Kids,1005,Torwart Unterziehhosen,legacy,,87,2155.01,31,672.17,12,343.38,18,497.81,23,566.31,3,75.34,4,96.58,10,222.09,13,273.0,4,80.5,1,32.14,3,96.93,1,31.39,7,182.92,3,76.0,6,182.13,5,133.36,4,106.32,1,27.72,9,243.83,9,200.92,4,93.84,3,75.34,0,0.0
129,rehab,RH6002-615,Rehab Torwart Unterziehhose Grau F615,1005,Torwart Unterziehhosen,dash_pattern,RH6002-615,108,2073.04,87,1693.72,12,233.59,4,72.12,5,73.61,0,0.0,39,753.29,2,46.23,23,454.94,23,439.26,2,41.79,4,61.81,3,60.13,3,69.86,1,23.07,1,16.35,1,16.35,1,16.35,1,16.35,2,28.5,1,13.11,1,15.65,0,0.0,0,0.0
122,KEEPERsport,KS60063K-903,KEEPERsport PP AA ThermoSkin Underwear,1005,Torwart Unterziehhosen,dash_pattern,KS60063K-903,36,2072.4,0,0.0,0,0.0,0,0.0,6,373.53,30,1698.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,373.53,30,1698.87,0,0.0
129,rehab,RH6001-615,Rehab Torwart Unterziehshort Grau F615,1005,Torwart Unterziehhosen,dash_pattern,RH6001-615,118,1985.47,101,1710.39,14,230.25,2,31.54,1,13.29,0,0.0,64,1043.21,18,325.86,14,249.74,5,91.58,4,73.62,9,139.89,0,0.0,1,16.74,0,0.0,0,0.0,1,17.2,1,14.34,0,0.0,1,13.29,0,0.0,0,0.0,0,0.0,0,0.0
121,HO Soccer,HO505580,HO SOCCER Underwear Protek Trousers,1005,Torwart Unterziehhosen,legacy,,56,1965.07,38,1428.8,9,310.45,6,150.94,3,74.88,0,0.0,9,365.69,10,372.57,11,416.3,8,274.24,4,144.76,2,67.11,1,33.08,2,65.5,0,0.0,2,54.88,2,49.18,2,46.88,2,48.69,0,0.0,1,26.19,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS60007-632,KEEPERsport Undershort PowerPads Hero,1005,Torwart Unterziehhosen,dash_pattern,KS60007-632,56,1933.6,49,1692.97,7,240.63,0,0.0,0,0.0,0,0.0,7,249.87,6,207.89,21,722.14,15,513.07,7,240.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS60015-111,KEEPERsport Torwart 3/4 Unterziehhose P,1005,Torwart Unterziehhosen,dash_pattern,KS60015-111,80,1884.45,8,347.07,2,79.51,45,638.94,22,757.46,3,61.47,4,190.85,3,119.33,0,0.0,1,36.89,0,0.0,0,0.0,2,79.51,0,0.0,2,73.78,13,107.77,9,118.17,21,339.22,5,164.68,8,298.62,8,273.67,1,20.49,2,40.98,1,20.49
130,reusch,10237906_5113500_7700,Reusch Compression Soft Padded TW-Shirt,1004,Torwart Unterziehshirts,11ts_direct,10237906,64,1819.08,0,0.0,7,204.71,42,1160.37,12,328.24,3,125.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,88.23,2,57.51,2,58.97,11,324.35,15,423.49,12,309.8,4,102.73,2,51.2,4,102.95,3,74.54,3,99.55,3,125.76,0,0.0
121,HO Soccer,HO0505587,HO SOCCER Underwear 3/4 Raven,1005,Torwart Unterziehhosen,legacy,,69,1642.93,0,0.0,0,0.0,0,0.0,34,857.72,35,785.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34,857.72,35,785.21,0,0.0
122,KEEPERsport,KS60014-111,KEEPERsport Undershirt PowerPadded 3/4,1004,Torwart Unterziehshirts,dash_pattern,KS60014-111,51,1602.59,25,863.69,8,267.42,14,374.54,4,96.94,0,0.0,1,33.19,8,285.71,10,346.78,6,198.01,1,27.33,2,74.04,2,73.64,3,92.41,1,28.69,2,57.38,3,94.26,8,194.21,0,0.0,2,48.09,2,48.85,0,0.0,0,0.0,0,0.0
129,rehab,RH6001-999,Rehab Torwart Unterziehshort Kids Schwa,1005,Torwart Unterziehhosen,dash_pattern,RH6001-999,83,1525.52,67,1220.43,8,170.09,7,119.18,1,15.82,0,0.0,16,316.48,19,370.43,24,406.56,8,126.96,4,66.86,1,24.58,1,24.58,2,54.07,0,0.0,1,24.58,6,94.6,0,0.0,1,15.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS60005-999,KEEPERsport Undershorts UnPadded,1005,Torwart Unterziehhosen,dash_pattern,KS60005-999,77,1409.99,60,1132.41,5,96.52,4,77.11,8,103.95,0,0.0,25,535.86,10,187.87,18,286.91,7,121.77,2,39.65,0,0.0,2,44.57,1,12.3,1,20.49,0,0.0,2,40.98,1,15.64,3,42.7,2,25.58,3,35.67,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS60000-999,KEEPERsport Undershirt UnPadded l/s,1004,Torwart Unterziehshirts,dash_pattern,KS60000-999,58,1317.33,47,1090.07,6,135.49,5,91.77,0,0.0,0,0.0,14,380.35,11,160.65,12,310.18,10,238.89,3,72.05,0,0.0,1,24.55,2,38.89,2,34.42,0,0.0,3,57.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS60050-901,KEEPERsport AntiAbrasion Underwear Shor,1005,Torwart Unterziehhosen,dash_pattern,KS60050-901,52,1271.57,0,0.0,0,0.0,0,0.0,24,584.05,28,687.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,117.22,19,466.83,24,575.59,4,111.93
121,HO Soccer,HO0505599,HO SOCCER Short Impact Shield,1005,Torwart Unterziehhosen,legacy,,36,1128.53,0,0.0,0,0.0,0,0.0,16,507.17,20,621.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,507.17,18,555.26,2,66.1
121,HO Soccer,HO0505588,HO SOCCER Underwear Short Raven,1005,Torwart Unterziehhosen,legacy,,59,1100.05,0,0.0,0,0.0,0,0.0,33,637.84,26,462.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,637.84,26,462.21,0,0.0
129,rehab,RH6000-615,Rehab Torwart Unterziehshirt Kids Grau,1004,Torwart Unterziehshirts,dash_pattern,RH6000-615,67,1065.82,47,763.86,7,113.07,6,102.81,7,86.08,0,0.0,23,371.34,5,86.55,5,78.67,14,227.3,2,32.78,3,43.77,1,19.78,1,16.74,1,22.08,0,0.0,2,32.8,3,47.93,2,28.68,1,11.48,4,45.92,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS205,KEEPERsport GK Undershorts Eagle NeoSkin,1005,Torwart Unterziehhosen,legacy,,42,1012.34,39,936.07,3,76.27,0,0.0,0,0.0,0,0.0,5,132.11,13,342.14,18,409.08,3,52.74,2,51.72,0,0.0,1,24.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R5113700-4010,REUSCH COMPRESSION SHIRT PADDED,1004,Torwart Unterziehshirts,legacy,,24,973.76,4,212.46,1,53.28,12,460.93,5,173.31,2,73.78,0,0.0,1,46.92,2,106.56,1,58.98,0,0.0,0,0.0,0,0.0,1,53.28,1,36.39,0,0.0,2,82.75,9,341.79,2,62.64,0,0.0,3,110.67,0,0.0,2,73.78,0,0.0
122,KEEPERsport,KS216,KEEPERsport GK Undershorts Tiger 3/4,1005,Torwart Unterziehhosen,legacy,,32,968.81,6,230.05,5,191.66,8,235.77,13,311.33,0,0.0,3,109.69,0,0.0,2,80.24,1,40.12,2,80.24,1,40.12,1,40.12,1,31.18,1,31.16,1,31.18,3,95.33,3,78.1,6,151.85,7,159.48,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,10237122_1005640_003,Uhlsport Undershorts Bionikframe Unpadde,1005,Torwart Unterziehhosen,11ts_direct,10237122,31,806.27,0,0.0,5,162.9,17,424.31,9,219.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,74.92,1,31.2,2,56.78,2,67.36,0,0.0,9,209.41,6,147.54,4,92.22,3,75.2,0,0.0,2,51.64,0,0.0,0,0.0
122,KEEPERsport,KS60006-011,KEEPERsport Undershorts BasicPadded,1005,Torwart Unterziehhosen,dash_pattern,KS60006-011,25,781.51,20,619.87,5,161.64,0,0.0,0,0.0,0,0.0,6,196.72,8,247.58,4,118.19,2,57.38,0,0.0,2,60.09,3,101.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS60001-999,KEEPERsport Undershirt Unpadded Cold l/s,1004,Torwart Unterziehshirts,dash_pattern,KS60001-999,29,724.16,29,724.16,0,0.0,0,0.0,0,0.0,0,0.0,10,267.42,3,68.39,4,92.04,12,296.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,10255225_1005640_002,uhlsport Bionikframe Unpadded TW-Short,1005,Torwart Unterziehhosen,11ts_direct,10255225,25,719.23,0,0.0,2,57.48,10,297.26,10,289.8,3,74.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,57.48,0,0.0,1,25.82,8,236.77,1,34.67,1,25.82,2,67.66,4,106.17,3,90.15,3,74.69,0,0.0
129,rehab,RH6000-999,Rehab Torwart Unterziehshirt Kids Schwa,1004,Torwart Unterziehshirts,dash_pattern,RH6000-999,34,636.69,31,579.96,0,0.0,1,14.34,2,42.39,0,0.0,14,253.64,5,90.78,9,161.8,3,73.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.34,0,0.0,0,0.0,2,42.39,0,0.0,0,0.0,0,0.0
136,uhlsport,U5500,Uhlsport GK-Tight (Undershort light),1005,Torwart Unterziehhosen,legacy,,26,607.79,10,250.34,1,36.84,4,100.18,11,220.43,0,0.0,2,42.97,7,170.53,1,36.84,0,0.0,1,36.84,0,0.0,0,0.0,0,0.0,1,24.55,0,0.0,3,75.63,0,0.0,0,0.0,0,0.0,8,157.47,3,62.96,0,0.0,0,0.0
125,NIKE,NCV0057-010,Nike Gardien Tight GK-Shorts Kids,1005,Torwart Unterziehhosen,legacy,,18,520.77,2,61.01,1,35.29,7,199.2,7,190.07,1,35.2,0,0.0,2,61.01,0,0.0,0,0.0,0,0.0,1,35.29,0,0.0,0,0.0,0,0.0,2,60.35,1,30.17,4,108.68,0,0.0,3,75.89,2,55.34,2,58.84,1,35.2,0,0.0
129,rehab,RH6002-999,Rehab Torwart Unterziehhose Kids Schwar,1005,Torwart Unterziehhosen,dash_pattern,RH6002-999,27,488.36,10,222.37,11,156.94,3,54.75,3,54.3,0,0.0,2,60.2,1,25.19,2,46.95,5,90.03,1,16.66,1,14.87,6,86.42,3,38.99,0,0.0,0,0.0,0,0.0,3,54.75,0,0.0,0,0.0,1,18.43,2,35.87,0,0.0,0,0.0
122,KEEPERsport,KS60000-011,KEEPERsport Undershirt UnPadded l/s,1004,Torwart Unterziehshirts,dash_pattern,KS60000-011,26,481.77,11,237.16,9,152.86,6,91.75,0,0.0,0,0.0,5,109.92,3,60.14,1,24.55,2,42.55,1,24.55,1,8.2,1,27.84,6,92.27,0,0.0,0,0.0,6,91.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS417-163,KEEPERsport GK Undershirt Tiger l/s LTD,1004,Torwart Unterziehshirts,dash_pattern,KS417-163,15,475.51,9,286.96,6,188.55,0,0.0,0,0.0,0,0.0,6,192.15,0,0.0,2,64.07,1,30.74,3,92.89,2,64.05,1,31.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS201,KEEPERsport GK Undershorts Tiger NeoSkin,1005,Torwart Unterziehhosen,legacy,,12,446.46,12,446.46,0,0.0,0,0.0,0,0.0,0,0.0,3,102.59,6,221.95,3,121.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,U2055-01,Uhlsport Protection Underwear Shirt SS,1004,Torwart Unterziehshirts,legacy,,20,429.0,0,0.0,0,0.0,0,0.0,18,388.1,2,40.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,63.54,9,196.17,6,128.39,0,0.0,2,40.9,0,0.0
139,Erreà,TU250L0-020/S,Erreà Ermes Sottomaglia (rosso),1004,Torwart Unterziehshirts,legacy,,20,383.25,10,202.93,3,50.2,3,56.69,4,73.43,0,0.0,2,43.32,1,17.99,2,41.68,5,99.94,0,0.0,0,0.0,2,36.47,1,13.73,0,0.0,0,0.0,0,0.0,3,56.69,0,0.0,0,0.0,4,73.43,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS417J,KEEPERsport GK Undershirt Tiger 3/4 Jun.,1004,Torwart Unterziehshirts,legacy,,12,327.65,8,221.57,3,81.49,1,24.59,0,0.0,0,0.0,4,111.97,2,60.5,1,24.55,1,24.55,0,0.0,0,0.0,1,26.69,2,54.8,1,24.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1005642_01,Uhlsport Bionikframe Tank Top Schwarz F,1004,Torwart Unterziehshirts,legacy,,11,312.02,5,122.57,4,126.87,1,25.8,1,36.78,0,0.0,2,49.83,1,7.82,1,32.46,1,32.46,0,0.0,1,33.63,2,67.44,1,25.8,1,25.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,36.78,0,0.0,0,0.0,0,0.0
139,Erreà,TU250L0-040/L,Erreà Ermes Sottomaglia (verde),1004,Torwart Unterziehshirts,legacy,,15,291.62,11,217.55,4,74.07,0,0.0,0,0.0,0,0.0,6,121.9,1,23.69,4,71.96,0,0.0,3,56.08,1,17.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS210-048,KEEPERsport GK Undershorts Eagle (grey),1005,Torwart Unterziehhosen,dash_pattern,KS210-048,22,261.63,6,79.36,6,76.45,4,49.05,6,56.77,0,0.0,0,0.0,1,12.25,2,24.66,3,42.45,0,0.0,1,13.93,0,0.0,5,62.52,0,0.0,1,12.25,1,12.25,2,24.55,0,0.0,1,10.94,2,23.69,3,22.14,0,0.0,0,0.0
139,Erreà,TUM0B0L1200/S,Erreà Daryl sottomaglia lupetto,1004,Torwart Unterziehshirts,legacy,,8,255.76,8,255.76,0,0.0,0,0.0,0,0.0,0,0.0,2,63.94,2,63.94,3,95.91,1,31.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS210-315,KEEPERsport Undershorts Eagle (green),1005,Torwart Unterziehhosen,dash_pattern,KS210-315,19,255.24,2,27.09,6,76.32,11,151.83,0,0.0,0,0.0,1,12.25,0,0.0,0,0.0,1,14.84,1,17.95,0,0.0,4,50.17,1,8.2,4,62.66,0,0.0,2,25.52,5,63.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS417-615,KEEPERsport GK Undershirt Tiger 3/4 LTD,1004,Torwart Unterziehshirts,dash_pattern,KS417-615,7,251.5,4,133.48,3,118.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,133.48,0,0.0,2,78.68,1,39.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,10185388_5118900_7700,Reusch Compression Torwartshort XRD Sch,1005,Torwart Unterziehhosen,11ts_direct,10185388,6,246.56,0,0.0,4,159.73,2,86.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,39.3,1,39.3,2,81.13,2,86.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
139,Erreà,TU250L0-012/S,Erreà Ermes Sottomaglia (nero),1004,Torwart Unterziehshirts,legacy,,13,235.75,8,143.2,5,92.55,0,0.0,0,0.0,0,0.0,1,17.99,0,0.0,3,56.82,4,68.39,2,35.98,0,0.0,3,56.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
139,Erreà,TU250L0-020/L,Erreà Ermes Sottomaglia (rosso),1004,Torwart Unterziehshirts,legacy,,12,224.75,12,224.75,0,0.0,0,0.0,0,0.0,0,0.0,3,51.55,0,0.0,9,173.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,10237912_5118500_7700,Reusch Compression Soft Padded GK-Shorts,1005,Torwart Unterziehhosen,11ts_direct,10237912,9,220.95,0,0.0,1,27.54,2,56.95,5,107.31,1,29.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,27.54,0,0.0,1,25.6,0,0.0,1,31.35,0,0.0,2,54.18,1,34.39,2,18.74,1,29.15,0,0.0
122,KEEPERsport,KS210-002,KEEPERsport Undershorts Eagle (yellow),1005,Torwart Unterziehhosen,dash_pattern,KS210-002,18,220.73,3,38.65,10,131.74,1,12.25,4,38.09,0,0.0,0,0.0,1,14.15,2,24.5,0,0.0,1,14.77,0,0.0,5,70.37,4,46.6,1,12.25,0,0.0,0,0.0,0,0.0,1,11.03,1,9.84,1,9.84,1,7.38,0,0.0,0,0.0
